did,rkey,time_us,time_iso,langs,text
did:plc:7vs7fbkam6azcbffwietmmgx,3lsedufk7ks2c,1750776660096650,2025-06-24T14:51:00.096650+00:00,en,"The Beths announce new album, share ""No Joy"" video www.brooklynvegan.com/the-beths-an..."
did:plc:yxhs7wahsbwwcyiinenkmzqd,3lsedvk4rl22v,1750776701000516,2025-06-24T14:51:41.000516+00:00,en,That’s one life every 0.6 seconds. Peace begins with noticing. 🌱🐦 #vegan #veganism #animalabuse #animalcruelty #vegetarian #plantbased #vegans #vegetarians
did:plc:pcbc4e6vi3lk4ipxwmq3bl2w,3lsee224gv224,1750776850276555,2025-06-24T14:54:10.276555+00:00,en,"Looking for focus without the crash? Nutramin Energy Boost Gummies are sugar-free, and powered by adaptogens to help you stay sharp — naturally.  Made with real fruit and pectin, they’re the plant-based way to feel energized, calm, and clear.  #TheBetterWayToVitamin #TastesLikeCandy #Focus#Vegan"
did:plc:dksejnrkprnhq26mw7r2oefs,3lsee4y5e222b,1750776946260193,2025-06-24T14:55:46.260193+00:00,en,"Drove past the vegan   strip club, where you shouldn't treat   the ladies like meat"
did:plc:gc3u6bcbhqrjgvgrxug746co,3lseef4wkzc2b,1750777219200562,2025-06-24T15:00:19.200562+00:00,en,"Take pride in cupcakes! Check out these yummy treats from Melski’s Homemade Happiness in Hollis, New Hampshire. Colorful and delicious. And, made with Tofutti cream cheese! Happy, happy! 🧁🏳️‍🌈📷: melskis.com #tofutti #pride #dairyfree #vegan"
did:plc:ylihipysoxhhxefehndzm6mm,3lseegm6uhs2h,1750777270090983,2025-06-24T15:01:10.090983+00:00,en,"Danish biotech Cellugy is developing EcoFLEXY, a plant-based, biodegradable alternative to microplastics in cosmetics. Backed by €8.1M EU funding, it could replace synthetic carbomers and help cut tons of microplastics from beauty products. #CleanBeauty #MicroplasticFree"
did:plc:vr7wkf6euhtndc2m3oaacajc,3lseeims2uc2d,1750777336859474,2025-06-24T15:02:16.859474+00:00,en,"🐷 They escaped what was meant to be their end. Now, they enjoy the sun. Run through fields and know safety. These are not ""products"" or ""pork.""  🔁 Share if you believe in a kinder future for all animals.  🎥 Credit: www.whenpigsescape.com  #WhenPigsEscape #Vegan"
did:plc:2cb3gwl3whdjd2fnj5pxwett,3lseeqckzl223,1750777595370394,2025-06-24T15:06:35.370394+00:00,en,"Stellar article... To me, it translates to:  ""If veganism, I mean if 'being plant based' is merely a diet, and the animals do not matter that much to you, staying quiet about their suffering is actually a good thing!""  No, I'm vegan for the animals, I won't stay quiet.  vegoutmag.com/lifestyle/ge..."
did:plc:45m4qe5pindwvo3cbyucig5y,3lseevjlnvc2e,1750777775753273,2025-06-24T15:09:35.753273+00:00,en,All Vegan please there's allergies
did:plc:aemfu3eaid3jx4f77ixqmfxn,3lseew56sas2p,1750777798459820,2025-06-24T15:09:58.459820+00:00,en,HOMEMADE! Fried Tofu with Peanuts over Rice! 😋 #Yum #FoodPorn #Foodlovers #Asiancuisine #Tofu #Vegggie #Vegetarian #Vegan #Plate
did:plc:vs7mw7zco5zpxyskh7tjvv45,3lsefalh6gk2m,1750778141799368,2025-06-24T15:15:41.799368+00:00,en,"New #WSU research shows bright colors, fruit imagery, and labels like “locally made” or “vegan” might seem harmless—but when used on cannabis edibles, they can send misleading messages to teens. news.wsu.edu/press-releas..."
did:plc:kghqipvgpyktyorkwo3qy5lk,3lsefbei6bc2q,1750778167664900,2025-06-24T15:16:07.664900+00:00,en,"""Inside the Mad World of Meatistan. With John Sanbonmatsu""  The Vegan Report by Rayane Laddi  rss.com/podcasts/veg..."
did:plc:7vs7fbkam6azcbffwietmmgx,3lsefen2n6k2c,1750778278580850,2025-06-24T15:17:58.580850+00:00,en,"Franz Ferdinand tap Johnny Marr for new single ""Build it Up"" www.brooklynvegan.com/franz-ferdin..."
did:plc:p4txbuh27jx6yfhvmrqued4k,3lsefuqubts22,1750778818307772,2025-06-24T15:26:58.307772+00:00,en,The Coolest Way to Fuel Your #Fitness: #E3 👇 tidd.ly/3ZmUETR #E3EnergyCubes #E3Snacks #EnergyCubes #CleanEnergy #HealthySnacks #FuelYourDay #GlutenFree #DairyFree #ProteinSnacks #HighProtein #usa #gym #muscle #workout
did:plc:p4txbuh27jx6yfhvmrqued4k,3lsefuyoct222,1750778826463539,2025-06-24T15:27:06.463539+00:00,en,#SeraLabs The #Skincare Secret You Need to Know: #Seratopical Revolution 👇 tidd.ly/4jgdaV3 #seratopicalrevolution #plantbasedskincare #cleanskincare #healthyskin #glowingskin #skincareproducts #naturalbeauty #healthy #women #beauty #pretty #fashion #usa
did:plc:go5jdeycx42dalu2bbelbzvq,3lsefyyqx322i,1750778959096973,2025-06-24T15:29:19.096973+00:00,en,Wow! That’s a great #vegan dinner!!
did:plc:syixcocw2srf52dwzevn4h55,3lseg32t4fc2x,1750779030655281,2025-06-24T15:30:30.655281+00:00,en,"""Navigating Amazon's vast world of nutrition guides? From keto to vegan, find the best resources for your dietary goals. Check out top-rated books from experts like Dr. Hyman & Dr. Fuhrman #nutrition #Amazon #wellness"" check discount: cutt.ly/krECLDsf"
did:plc:juxnusgfapablmntxhwsmcpa,3lseg6mty2s2d,1750779147378267,2025-06-24T15:32:27.378267+00:00,en,Today I will cause problems on purpose*  *Convince a subset of vegans that Fungi are too close to Animalia to be allowed to eat
did:plc:qgagoyfmnqm3wwrnizu2ypll,3lsegb4cfic2k,1750779239951635,2025-06-24T15:33:59.951635+00:00,en,📲 Click the link in my bio & start your Vegan Challenge today. Your body will thank you.  #weightloss #gym #relationships #motivation #inspiration #discipline #healing #weightlossjourney #selflove #fit #transformation #fitness #healthy #workout #diet
did:plc:qgagoyfmnqm3wwrnizu2ypll,3lsegbj77h22g,1750779254985978,2025-06-24T15:34:14.985978+00:00,en,📲 Click the link in my bio & start your Vegan Challenge today. Your body will thank you.  #weightloss #gym #relationships #motivation #inspiration #discipline #healing #weightlossjourney #selflove #fit #transformation #fitness #healthy #workout #diet
did:plc:qgagoyfmnqm3wwrnizu2ypll,3lsegbugrck25,1750779266266693,2025-06-24T15:34:26.266693+00:00,en,📲 Click the link in my bio & start your Vegan Challenge today. Your body will thank you.  #weightloss #gym #relationships #motivation #inspiration #discipline #healing #weightlossjourney #selflove #fit #transformation #fitness #healthy #workout #diet
did:plc:ov2m2xbdoufn2z45kkppblux,3lsegfkl6ws27,1750779379468157,2025-06-24T15:36:19.468157+00:00,en,Getting my protein in while trying to have a mostly vegetarian/ vegan diet and still having a lot of options for meals that don't cost a fortune feels like a losing battle
did:plc:syixcocw2srf52dwzevn4h55,3lsegom5dk22x,1750779686485998,2025-06-24T15:41:26.485998+00:00,en,"""Crunch time! Amazon's top-selling healthy snack picks: ancient grain crackers, organic fruit leathers, and plant-based protein bars. What's your go-to guilt-free munchie? #HealthySnacks #AmazonFaves #Wellness"" check discount: cutt.ly/krECLDsf"
did:plc:2cb3gwl3whdjd2fnj5pxwett,3lsegxfoflc25,1750779979854809,2025-06-24T15:46:19.854809+00:00,en,"I guess I wouldn't like vegans either if they reminded me that I abused animals multiple times a day.  The reasonable solution would be to stop doing it, yeah?   Go Vegan"
did:plc:syixcocw2srf52dwzevn4h55,3lseh2d3e2s2x,1750780079562488,2025-06-24T15:47:59.562488+00:00,en,"""Nutrition guides on Amazon soar in popularity. But which ones deliver? We analyzed top-rated books on healthy eating. From keto to vegan, our top picks will transform your diet. Read more: [link] #nutrition #wellness #healthyhabits"" Buy with discount - cutt.ly/krECLDsf"
did:plc:fznadcqbykby7aakylpaco3b,3lseh2qqajs2n,1750780094688484,2025-06-24T15:48:14.688484+00:00,en,Vegan tacos: shredded king oyster/trumpet mushroom and cannabis white corn tortillas
did:plc:btzsnmpikz3tmtdyqnefsmn3,3lseha7a44s26,1750780274852615,2025-06-24T15:51:14.852615+00:00,en,"""Vegan leather"" BITCH SHUT UP THAT IS PLASTIC"
did:plc:6dkoa5v4bakx6hjq7hd4brfr,3lsehckvels2o,1750780355080667,2025-06-24T15:52:35.080667+00:00,en,"@lavegannative.bsky.social My children are asking if we'll eat today, and I have no answer; we have no food, no shelter, no medicine, and with no money, we are living in real misery. Please, any help would be a glimmer of hope for us in these difficult circumstances. bsky.app/profile/help..."
did:plc:4t55i7rgqhgbm2bjucxuqwrv,3lsehfoqjpk2u,1750780462950679,2025-06-24T15:54:22.950679+00:00,en,"Getting ride of nurishh, but keeping the others. www.veganfoodandliving.com/news/bel-gro..."
did:plc:7vs7fbkam6azcbffwietmmgx,3lsehmac7qk2p,1750780683889021,2025-06-24T15:58:03.889021+00:00,en,"Thrice announce tour with Modern Color & Downward, say: ""Big things are coming. This is the first of many.""  www.brooklynvegan.com/thrice-annou..."
did:plc:4t55i7rgqhgbm2bjucxuqwrv,3lsehmsoa5k2u,1750780701514694,2025-06-24T15:58:21.514694+00:00,en,"Getting rid of nurishh, but keeping the others. www.veganfoodandliving.com/news/bel-gro..."
did:plc:twebkv64wwvtvqjileuxy2zu,3lsehoqcbmk2i,1750780762855081,2025-06-24T15:59:22.855081+00:00,en,when my grand mother makes dish for us she always prepare vegan options for me. and today somebody accidently eated my fucking vegan dish dude i hate this shit i freaking hate this luck i have 💥🙏🏻😭
did:plc:dazpm5logm7yn35vrvz6fflx,3lsehqayok42h,1750780813157408,2025-06-24T16:00:13.157408+00:00,en,Speciesism: The belief that one animal deserves cuddles while another deserves a cage. Time to unlearn. #veganthreads
did:plc:7vs7fbkam6azcbffwietmmgx,3lsehu6tdcc2p,1750780948273184,2025-06-24T16:02:28.273184+00:00,en,"AFI have announced their first headlining tour in 3 years, with support from TR/ST www.brooklynvegan.com/afi-announce..."
did:plc:syixcocw2srf52dwzevn4h55,3lsehyr5nbs2x,1750781101040129,2025-06-24T16:05:01.040129+00:00,en,"""Cracking the code on healthy eating! Amazon's top-rated nutrition guides offer expert advice & personalized meal plans. From keto to vegan, find your perfect diet blueprint on Amazon #NutritionGuides #HealthyEating #AmazonBestSellers"" check discount: cutt.ly/krECLDsf"
did:plc:4t55i7rgqhgbm2bjucxuqwrv,3lsehyui5ic2u,1750781106026888,2025-06-24T16:05:06.026888+00:00,en,www.veganfoodandliving.com/vegan-recipe...
did:plc:pkkmrfxesw63g5lfut7ruk3h,3lsei5hipf22e,1750781257988214,2025-06-24T16:07:37.988214+00:00,en,Another Tuesday meals Vlog documenting seven nights of our down-to-earth vegan dinners.  #vegan #veganfood #veganmeals #veganrecipes #fta
did:plc:7vs7fbkam6azcbffwietmmgx,3lseihnja7c2c,1750781600773024,2025-06-24T16:13:20.773024+00:00,en,"GWAR announce 40th anniversary tour with Helmet, Dwarves & Blood Vulture www.brooklynvegan.com/gwar-announc..."
did:plc:syixcocw2srf52dwzevn4h55,3lseiihwuqs2x,1750781627803825,2025-06-24T16:13:47.803825+00:00,en,"""Nourish your body, not your wallet! Amazon's top Nutrition guides offer expert advice without breaking the bank. From keto to vegan, find the perfect plan for you and start thriving today! #NutritionGuides #AmazonBestsellers #HealthyLiving"" buy from here: cutt.ly/krECLDsf"
did:plc:js6yfyuoohoenjpkvqgdjjng,3lseiixwhts2n,1750781646280804,2025-06-24T16:14:06.280804+00:00,en,"If you truly want less suffering in the world, start with yourself.  HowDoIGoVegan.com ⚖️"
did:plc:ogqmwdmv2jnptani4oitrjfr,3lseinglpqc2z,1750781792254798,2025-06-24T16:16:32.254798+00:00,en,what's out there for #vegan friendly toothpaste (with fluoride!) that's *not* tom's?
did:plc:js6yfyuoohoenjpkvqgdjjng,3lseiuiexqk2n,1750782030679653,2025-06-24T16:20:30.679653+00:00,en,"If you truly want less suffering in the world, start with yourself.  HowDoIGoVegan.com ⚖️"
did:plc:js6yfyuoohoenjpkvqgdjjng,3lsej4m3hc22n,1750782310277581,2025-06-24T16:25:10.277581+00:00,en,"If we truly want less suffering in the world, it needs to start w us.   HowDoIGoVegan.com ⚖️"
did:plc:syixcocw2srf52dwzevn4h55,3lsejeyuzc22x,1750782585088117,2025-06-24T16:29:45.088117+00:00,en,"""Amazon's Top Nutrition Guides: From Keto to Vegan, Expert-Approved Resources to Transform Your Diet #nutrition #wellness #healthyliving"" Buy with discount - cutt.ly/krECLDsf"
did:plc:6hsclbcegydtfk52kbchvos7,3lsejfgzqls22,1750782600079234,2025-06-24T16:30:00.079234+00:00,en,"A vegan musubi mystery, now streaming on YouTube, TikTok & IG. 🎥🥢 #VeganFilmNoir #MusubiMystery"
did:plc:h355n4vmpmkl4j4tixwfexx3,3lsejjk72322n,1750782735353586,2025-06-24T16:32:15.353586+00:00,en,Anyone got a favorite plant-based alternative to egg yolk that has the same exact consistency and taste?? I'm seeing one with silken tofu and butternut squash with kala namak. I still haven't quit eggs because I can't stop eating gooey yolk.
did:plc:f4nu7ns5s54rsrm3nkrslax6,3lsejka7qu22n,1750782762871471,2025-06-24T16:32:42.871471+00:00,en,So glad my M&S drain unblocker is suitable for vegans…
did:plc:syixcocw2srf52dwzevn4h55,3lsejvmsonk2x,1750783143203581,2025-06-24T16:39:03.203581+00:00,en,"""Nutrition guides on Amazon exploded 300% in 2022. What's driving demand? Experts weigh in on plant-based diets, intermittent fasting & gut health. Discover the top-selling guides and learn how to supercharge your wellness routine #NutritionGuides #WellnessTr... check discount: cutt.ly/krECLDsf"
did:plc:slw3bwnkphuazfeyme76ozmj,3lsejvnxwzs2e,1750783146267039,2025-06-24T16:39:06.267039+00:00,en,"""17 Vegan Bean Soup Recipes"" 🍽️ #VeganSoups #BeanSoups #Soups www.allrecipes.com/gallery/vega..."
did:plc:uzyz5azhf6wq6gi27jjc26rx,3lsek72etdk2w,1750783471579958,2025-06-24T16:44:31.579958+00:00,en,Trying an old Good Food Recipe tonight. Using vegan cream and cheese. Well see how it tastes ☺️
did:plc:inyoyraht55oyoycc6wc6tht,3lsekjm42fc2g,1750783827962709,2025-06-24T16:50:27.962709+00:00,en,Today’s bread making exploits include a 1kg seeded loaf #vegan #glutenfree #baking
did:plc:tvshpiyviycbbyqan2t3axub,3lsekkhe7l22c,1750783844086935,2025-06-24T16:50:44.086935+00:00,en,Want a quick and easy flatbread recipe? Try this chickpea farinata with rosemary and red onion (the olives are optional!). theveganlunchbox.co.uk/chickpea-far...
did:plc:bjnlvxd3i3jqxxlefpe4wc5l,3lseksxrtgs2g,1750784127555875,2025-06-24T16:55:27.555875+00:00,en,✅ 100% Herbal & Organic #Yukaam #HerbalSoap #HandmadeSoap #MintSoap #OrganicSkincare #NaturalBeauty #HerbalProducts #MadeInIndia #VeganSkincare #AyurvedicSoap #SkincareRoutine #ChemicalFree #FreshSkin #EcoFriendlyBeauty #WellnessBrand #IndianBrand #ExportQuality #SkinCareIndia
did:plc:f6pwhtysbqrd5cz6x2jtqvll,3lsektyinic2p,1750784160467531,2025-06-24T16:56:00.467531+00:00,en,"Why plant-based feels sometimes harder than it needs to be: Plant-based meals don't always look like the meals most of us grew up eating, so it's a lot harder to 'wing it' when you're first starting out.  If you struggle to make plant-based meal planning work for you, I got you! ⬇️"
did:plc:6mztqmw4iniug72fmpv32ftw,3lsel6sv6ks22,1750784529550963,2025-06-24T17:02:09.550963+00:00,en,"Good grief!  ""The Zizians are a group of followers of Jack LaSota, a computer scientist who has blogged as “Ziz” on subjects including veganism, gender identity and #AI.""  Woman with ties to a cultlike group to appear in court after border agent’s killing apnews.com/article/zizi... #Vermont"
did:plc:ayvurlgtwyz4drt7kqf4cgnh,3lselad36r72e,1750784574067969,2025-06-24T17:02:54.067969+00:00,en,📢 An animal rights group is petitioning against sexually charged cow videos.
did:plc:3x4i4qqqmoelg7yh5nomixcc,3lselbtcssc2p,1750784620489757,2025-06-24T17:03:40.489757+00:00,en,@thoseveganguys.bsky.social Please sign and share this petition as widely as possible #ElectoralReform #ProportionalRepresentation #MakeVotesMatter petition.parliament.uk/petitions/72...
did:plc:4hr3y7vgdi35no6blzynka5h,3lselek57y225,1750784749554990,2025-06-24T17:05:49.554990+00:00,en,≥£50 to @plantbasednews.bsky.social: plantbasednews.org/supportus/.
did:plc:fhknnnhdgx74udtyw44ebqep,3lselhj4zg22w,1750784820976362,2025-06-24T17:07:00.976362+00:00,en,"Denny’s now offers a vegan Plant-Based Pancake Slam. The two pancakes are huge, fluffy, and delicious. I haven’t had pancakes in a long time but these tasted a lot better standard pancakes. #plantbased #vegan #pancakes #veganpancakes #renonv"
did:plc:vpunbsn2dfnryitiggniztqk,3lselketrjk2p,1750784911072495,2025-06-24T17:08:31.072495+00:00,en,"Today I’m angry at this local gluten-free/vegan store that gets raving reviews, but they sell colonized versions of Vietnamese bahn mi, charge 3x the price, and were not friendly when I went in. I got the “ugh Asian tourist” vibe from them."
did:plc:dh3eeeoyrckmm7rqmguldkcr,3lsellyknlc2o,1750784967777016,2025-06-24T17:09:27.777016+00:00,en,"Google's N-Gram viewer ranks words according to how frequently they appear in printed text. This shows how we are right now in the midst of the great convergence as ""vegan"" is about to surpass ""vegetarian"" and ""plant-based""continues to grow in popularity. ""Diet for a New America"" came out in 1987."
did:plc:7o2s3adrmbdjgedqk7k2hwfp,3lselodr7ds2o,1750785044076745,2025-06-24T17:10:44.076745+00:00,en,"If two vegans are arguing, is it still considered “beef”?"
